ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Sale price,Regular price,Categories,Brands,Shipping class,Weight (kg),Length (cm),Width (cm),Height (cm),Meta: _ng_warranty,Meta: _ng_tech_specs,Meta: _ng_ar_title,Meta: _ng_ar_description,Meta: _ng_model_number,Meta: _ng_country_of_origin,Meta: _ng_hs_code,Meta: _ng_voltage,Meta: _ng_lifecycle_status
247,simple,NG-ENT-005,,Asustor Flashstor 6 (FS6706T) - All-NVMe SSD NAS for Extreme Performance,0,0,visible,,3099,Homelab,,Standard,2,25,18,12,Standard NGS Warranty,Condition: New | Class: Standard,Asustor فشستور 6 (FS6706T) - نظام تخزينNAS=all-NVMe SSD لمحوّل الأداء المُتطرِف,<p>ابتعد عن الأقراص الصلبة التقليدية وابدأ في عصر تخزين البيانات مع Asustor Flashstor 6. هذا ليس مجرد وحدة تخزين (NAS) – بل قوة مدمجة بالكامل مصممة لمن يطلبون صفر تأخير وسرعة قصوى.</p> <strong>لماذا ه,,,,,Mainstream
248,simple,NG-ENT-004,,UniFi 6 Long-Range (U6-LR) - High-Performance WiFi 6 Access Point,1,0,visible,,1180,Homelab,,Standard,0.5,25,25,8,Standard NGS Warranty,Condition: New | Class: Standard,وحدة فاي بي 6 طويلة المدى (U6-LR) - نقطة دخول فاي بي 6 عالية الأداء,<p>أقصِّي نطاق الاتصال اللاسلكي وسرعة الأداء مع UniFi 6 Long-Range. مصمم لقوة وموثوقية، فإن U6-LR هو نقطة دخول عالية الأداء تجلب مستقبل WiFi 6 إلى منزلك أو مكتبك الكبير.</p> <strong>لماذا هذا المنتج؟<,,,,,Mainstream
249,simple,NG-ENT-003,,Ubiquiti UniFi Dream Machine Pro (UDM-Pro) - All-in-One Enterprise Network Console,1,0,visible,,2570,Homelab,,Heavy,3.5,35,28,10,Standard NGS Warranty,Condition: New | Class: Heavy,مكملة شبكة أنيقة د림 ميشين برو (UDM-Pro) - وحدة تحكم شبكيه تجميعية للأعمال,<p>اكتشف السيطرة الكاملة على بيئةك الرقمية مع <strong>UniFi Dream Machine Pro</strong>. هذا الجهاز المتكامل من نوع واحد قوي مصمم ليتوافق مع احتياجاتك، ويقدم أمانًا وسرعة تصل إلى مستوى الشركات.</p> <st,,,,,Mainstream
250,simple,NG-ENT-002,,Asustor Lockerstor 4 (AS6604T) - Professional 4-Bay NAS for Creators,0,0,visible,,3099,Homelab,,Heavy,4,32,25,22,Standard NGS Warranty,Condition: New | Class: Heavy,أساستور لوكيرستور 4 (AS6604T) - نظام تخزين متعدد الأغراض للمساهمين专业的创作者4盘位网络存储系统,<p>أعد تشكيل إدارة بياناتك مع <strong>Asustor Lockerstor 4</strong>. مصمم لمستخدمي القوة وشركات الأعمال الصغيرة، يجمع بين السرعة والمساحة والحماية بأسلوب مثالي.</p> <strong>لماذا هذا المنتج؟</strong>,,,,,Mainstream
251,simple,NG-ENT-001,,"Dell PowerEdge R730 Refurbished Server - Enterprise Power, Smart Investment",0,0,visible,,8099,Homelab,,Oversized,25,80,55,22,Standard NGS Warranty,Condition: Refurbished | Class: Oversized,دell PowerEdge R730_SERVER مسترد - قوة الأعمال، استثمار ذكي,<p>استثمر في بناء البنية التحتية الخاصة بك دون تكلفة الشركات الكبرى. يوفر <strong>Dell PowerEdge R730</strong> أداءً متميزًا بسعر مناسب، مع تجديد احترافي يضمن أداءً مماثلًا للمنتجات الجديدة.</p> <stro,,,,,Mainstream
577,simple,SH-WIN-ECVX-001,,Ecovacs WINBOT W2 OMNI - Robotic Window Cleaner,0,0,visible,,2299,Smart Home & IoT,,Heavy,4,38,28,18,Standard NGS Warranty,Condition: New | Class: Heavy,إيكوفاكس WINBOT W2 OMNI · روبوت تنظيف زجاج,<p>يُعتبر Ecovacs WINBOT W2 OMNI أحدث تطور في تنظيف النوافذ تلقائيًا، حيث يجمع بين الذكاء الاصطناعي والتقنيات المتقدمة لتقديم نظافة مثالية دون تدخل بشري. يتميز بتصميم عصري ووظائف ذكية تضمن كفاءة عالية,,,,,Mainstream
578,simple,SH-WIN-HBT-001,,HOBOT-R3 - Window Cleaning Robot,0,0,visible,,1599,Smart Home & IoT,,Heavy,3.5,35,25,15,Standard NGS Warranty,Condition: New | Class: Heavy,HOBOT R3 · روبوت تنظيف نوافذ,<p>يُقدّم لك HOBOT-R3 أحدث تقنية في تنظيف النوافذ بسلاسة وفعالية. يُنظّم هذا الروبوت تلقائيًا النوافذ بفضل نظام تحديد المواقع الذكي، مما يوفر لك وقتًا ويعزز نظافة المنزل دون الحاجة إلى تعب العمل اليدو,,,,,Mainstream
579,simple,SH-LWN-MAM-001,,Mammotion LUBA 2 AWD 5000H - Wireless Robotic Lawn Mower,0,0,visible,,14999,Smart Home & IoT,,Oversized,22,75,65,40,Standard NGS Warranty,Condition: New | Class: Oversized,ماموشن لوبا 2 · جزّازة عشب آلية بلا أسلاك,<p>يُعد Mammotion LUBA 2 AWD 5000H أحدث تقنية في قطاع أجهزة الحفر الآلي، حيث يوفر حلاً ذكياً لتنظيف الحدائق بسلاسة وفعالية. يتميز بتصميم عصري ووظائف متقدمة تضمن تجربة سلسة للمستخدم.</p> <strong>لماذا,,,,,Mainstream
580,simple,SH-LWN-WRX-001,,Worx Landroid Vision M600 - Camera-Guided Robot Mower,0,0,visible,,6999,Smart Home & IoT,,Oversized,15,65,55,35,Standard NGS Warranty,Condition: New | Class: Oversized,ووركس لاندرويد فيجن M600 · جزّازة عشب ذكية بكاميرا,<p>يُعد Worx Landroid Vision M600 أحدث تقنية في قطاع أجهزة الحفر الآلي، حيث يجمع بين الذكاء الاصطناعي والرؤية ثلاثية الأبعاد لتقديم حفر مثالي وسريع دون تدخل بشري.</p> <strong>لماذا هذا المنتج؟</strong,,,,,Mainstream
581,simple,SH-POL-BBT-001,,Beatbot AquaSense Pro - Cordless Pool Cleaning Robot,0,0,visible,,7499,Smart Home & IoT,,Oversized,12,55,45,35,Standard NGS Warranty,Condition: New | Class: Oversized,بيت بوت أكواسنس برو · روبوت تنظيف مسابح لاسلكي,<p>يُعد Beatbot AquaSense Pro أحدث تطور في تقنية تنظيف المسبحات، حيث يجمع بين الذكاء الاصطناعي والكفاءة العالية لضمان تنظيف شامل دون الحاجة إلى توصيل كهربائي.</p> <strong>لماذا هذا المنتج؟</strong> <u,,,,,Mainstream
582,simple,SH-POL-DOL-001,,Maytronics Dolphin Premier - Robotic Pool Cleaner,0,0,visible,,5999,Smart Home & IoT,,Oversized,10,55,45,30,Standard NGS Warranty,Condition: New | Class: Oversized,مايترونيكس دولفين بريمير · روبوت تنظيف مسابح,<p>يُعد Maytronics Dolphin Premier - Robotic Pool Cleaner أحدث تطور في تنظيف المسبحات بذكاء وفعالية، حيث يجمع بين التكنولوجيا المتقدمة والراحة في الاستخدام لضمان نظافة مثالية دون تعب.</p> <strong>لماذ,,,,,Mainstream
486,simple,GC-PSN-US-10,,PlayStation Store $10 (US),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 10 دولار (US),<p>بطاقة بلايستيشن ستور بقيمة 10 دولار لمنطقة US. التسليم فوري عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <u,,,,,Mainstream
487,simple,GC-PSN-US-25,,PlayStation Store $25 (US),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 25 دولار (US),<p>بطاقة بلايستيشن ستور بقيمة 25 دولار لمنطقة US، تُسهم في تجربة ترفيهية مميزة عبر متجر بلايستيشن الرسمي. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مما يوفر لك سرعة وسهولة في الاستخدام.</p>,,,,,Mainstream
488,simple,GC-PSN-US-50,,PlayStation Store $50 (US),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 50 دولار (US),<p>بطاقة بلايستيشن ستور بقيمة 50 دولار أمريكي لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيلها مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا,,,,,Mainstream
489,simple,GC-PSN-US-100,,PlayStation Store $100 (US),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 100 دولار (US),<p>بطاقة بلايستيشن ستور بقيمة 100 دولار لمنطقة US. تصل إليك فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيلها عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
490,simple,GC-PSN-KSA-10,,PlayStation Store $10 (KSA),1,0,visible,,50,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 10 دولار (KSA),<p>بطاقة بلايستيشن ستور بقيمة 10 دولار لمنطقة KSA. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مع تفعيل مباشر عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
491,simple,GC-PSN-KSA-25,,PlayStation Store $25 (KSA),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 25 دولار (KSA),<p>بطاقة بلايستيشن ستور بقيمة 25 دولار لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا ا,,,,,Mainstream
492,simple,GC-PSN-KSA-50,,PlayStation Store $50 (KSA),1,0,visible,,240,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 50 دولار (KSA),<p>البطاقة الإلكترونية PlayStation Store بقيمة 50 دولار أمريكي تُعد خيارًا مثاليًا لشراء ألعاب وخدمات ترفيهية مباشرة من متجر بلايستيشن. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مما يوفر لك,,,,,Mainstream
493,simple,GC-PSN-KSA-100,,PlayStation Store $100 (KSA),1,0,visible,,470,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,بلايستيشن ستور 100 دولار (KSA),<p>بطاقة بلايستيشن ستور بقيمة 100 دولار لمنطقة المملكة العربية السعودية. تصل إلى بريدك الإلكتروني فورًا بعد الدفع، ويمكن تفعيلها عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</st,,,,,Mainstream
494,simple,GC-XBX-US-10,,Xbox Live $10 (US),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 10 دولار (US),<p>بطاقة إكس بوكس لايف بقيمة 10 دولار لمنطقة US. التسليم فوري عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul,,,,,Mainstream
495,simple,GC-XBX-US-25,,Xbox Live $25 (US),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 25 دولار (US),<p>بطاقة إكس بوكس لايف بقيمة 25 دولار لمنطقة US. التسليم فوري عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul,,,,,Mainstream
496,simple,GC-XBX-US-50,,Xbox Live $50 (US),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 50 دولار (US),<p>بطاقة إكس بوكس لايف بقيمة 50 دولار لمنطقة US، تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li,,,,,Mainstream
497,simple,GC-XBX-US-100,,Xbox Live $100 (US),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 100 دولار (US),<p>بطاقة إكس بوكس لايف بقيمة 100 دولار لمنطقة US، تُقدّم تجربة ترفيهية مميزة عبر تفعيلها عبر التطبيق أو المتجر الرسمي، مع تسليم فوري عبر البريد الإلكتروني بعد إتمام الدفع.</p> <strong>لماذا هذا المن,,,,,Mainstream
498,simple,GC-XBX-KSA-10,,Xbox Live $10 (KSA),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 10 دولار (KSA),<p>بطاقة إكس بوكس لايف بقيمة 10 دولار لمنطقة المملكة العربية السعودية. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا ال,,,,,Mainstream
499,simple,GC-XBX-KSA-25,,Xbox Live $25 (KSA),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 25 دولار (KSA),<p>بطاقة إكس بوكس لايف بقيمة 25 دولار لمنطقة KSA. تُسليم فورًا عبر البريد الإلكتروني خلال دقائق بعد إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <,,,,,Mainstream
500,simple,GC-XBX-KSA-50,,Xbox Live $50 (KSA),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 50 دولار (KSA),<p>بطاقة إكس بوكس لايف بقيمة 50 دولار لمنطقة KSA، تُقدّم تجربة ترفيهية مُباشرة عبر منصات Xbox. تُرسل عبر البريد الإلكتروني فورًا بعد الدفع، وتُفعّل بسهولة عبر التطبيق أو المتجر الرسمي.</p> <strong>ل,,,,,Mainstream
501,simple,GC-XBX-KSA-100,,Xbox Live $100 (KSA),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 100 دولار (KSA),<p>بطاقة إكس بوكس لايف بقيمة 100 دولار لمنطقة المملكة العربية السعودية، تُوفر تجربة ترفيهية مميزة عبر منصات Xbox مع تسليم فوري عبر البريد الإلكتروني بعد إتمام الدفع.</p> <strong>لماذا هذا المنتج؟</str,,,,,Mainstream
502,simple,GC-XBX-UK-10,,Xbox Live $10 (UK),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 10 دولار (UK),<p>بطاقة إكس بوكس لايف بقيمة 10 دولار لمنطقة UK، تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>,,,,,Mainstream
503,simple,GC-XBX-UK-25,,Xbox Live $25 (UK),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 25 دولار (UK),<p>بطاقة إكس بوكس لايف بقيمة 25 دولار لمنطقة UK، تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <l,,,,,Mainstream
504,simple,GC-XBX-UK-50,,Xbox Live $50 (UK),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 50 دولار (UK),<p>بطاقة إكس بوكس لايف بقيمة 50 دولار لمنطقة UK. يتم تسليمها فورًا عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong,,,,,Mainstream
505,simple,GC-XBX-UK-100,,Xbox Live $100 (UK),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,إكس بوكس لايف 100 دولار (UK),<p>بطاقة إكس بوكس لايف بقيمة 100 دولار لمنطقة UK. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مع إمكانية تفعيل الرمز عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong,,,,,Mainstream
506,simple,GC-STM-GLOBAL-5,,Steam Wallet $5 (Global),1,0,visible,,20,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,محفظة ستيم 5 دولار (Global),<p>بطاقة محفظة ستيم بقيمة 5 دولارات لمنطقة Global، تُقدّم تجربة تسوق سلسة عبر تطبيق أو متجر رسمي. تُسهم في توسيع مكتبة الألعاب وتحقيق أهدافك الترفيهية بسهولة.</p> <strong>لماذا هذا المنتج؟</strong>,,,,,Mainstream
507,simple,GC-STM-GLOBAL-10,,Steam Wallet $10 (Global),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,محفظة ستيم 10 دولار (Global),<p>بطاقة محفظة ستيم بقيمة 10 دولار لمنطقة Global. تصل إلى بريدك الإلكتروني فورًا بعد إتمام الدفع، وتُفعّل عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>توصيل فو,,,,,Mainstream
508,simple,GC-STM-GLOBAL-20,,Steam Wallet $20 (Global),1,0,visible,,80,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,محفظة ستيم 20 دولار (Global),<p>بطاقة محفظة ستيم بقيمة 20 دولار لمنطقة Global. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، وتُفعّل مباشرة من خلال التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <u,,,,,Mainstream
509,simple,GC-STM-GLOBAL-50,,Steam Wallet $50 (Global),1,0,visible,,225,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,محفظة ستيم 50 دولار (Global),<p>بطاقة محفظة ستيم بقيمة 50 دولار لمنطقة Global. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيل الرمز مباشرة من خلال التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟,,,,,Mainstream
510,simple,GC-STM-GLOBAL-100,,Steam Wallet $100 (Global),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,محفظة ستيم 100 دولار (Global),<p>بطاقة محفظة ستيم بقيمة 100 دولار لمنطقة Global. تصل إلى بريدك الإلكتروني فورًا بعد الدفع، ويمكن تفعيلها مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li,,,,,Mainstream
512,simple,GC-RZR-GLOBAL-10,,Razer Gold $10 (Global),1,0,visible,,50,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,رازر قولد 10 دولار (Global),<p>بطاقة رازر قولد بقيمة 10 دولار لمنطقة Global. تصل إلى بريدك الإلكتروني فورًا بعد إتمام الدفع، ويمكن تفعيلها عبر التطبيق الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>توصيل,,,,,Mainstream
513,simple,GC-RZR-GLOBAL-25,,Razer Gold $25 (Global),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,رازر قولد 25 دولار (Global),<p>بطاقة رازر قولد بقيمة 25 دولار لمنطقة Global. تصل عبر البريد الإلكتروني فورًا بعد إتمام الدفع، وتُفعّل عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>تو,,,,,Mainstream
514,simple,GC-RZR-GLOBAL-50,,Razer Gold $50 (Global),1,0,visible,,235,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,رازر قولد 50 دولار (Global),<p>بطاقة رازر قولد بقيمة 50 دولار لمنطقة Global. يتم تسليمها فورًا عبر البريد الإلكتروني بعد إتمام الدفع، ويمكن تفعيلها عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong>,,,,,Mainstream
515,simple,GC-RZR-GLOBAL-100,,Razer Gold $100 (Global),1,0,visible,,470,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,رازر قولد 100 دولار (Global),<p>بطاقة رازر قولد بقيمة 100 دولار لمنطقة Global. التسليم فوري عبر البريد الإلكتروني خلال دقائق من إتمام الدفع. الرمز يفعّل عبر التطبيق/المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <u,,,,,Mainstream
517,simple,GC-RBX-US-10,,Roblox $10 (US),1,0,visible,,40,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,روبلكس 10 دولار (US),<p>بطاقة روبلكس بقيمة 10 دولار أمريكي لمنطقة الولايات المتحدة. يتم تسليمها فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مع إمكانية تفعيل الرمز عبر التطبيق الرسمي لروبلوكس.</p> <strong>ل,,,,,Mainstream
518,simple,GC-RBX-US-25,,Roblox $25 (US),1,0,visible,,100,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,روبلكس 25 دولار (US),<p>بطاقة روبلكس بقيمة 25 دولار أمريكي لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مع إمكانية تفعيل الرمز مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا,,,,,Mainstream
519,simple,GC-RBX-US-50,,Roblox $50 (US),1,0,visible,,201,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,روبلكس 50 دولار (US),<p>بطاقة روبلكس بقيمة 50 دولار أمريكي لمنطقة الولايات المتحدة. تُسليم فورًا عبر البريد الإلكتروني بعد إتمام الدفع، مع إمكانية تفعيل الرمز مباشرة من خلال التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>ل,,,,,Mainstream
520,simple,GC-RBX-US-100,,Roblox $100 (US),1,0,visible,,401,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,روبلكس 100 دولار (US),<p>بطاقة روبلكس بقيمة 100 دولار لمنطقة الولايات المتحدة تُستخدم لشراء محتوى داخل التطبيق. تُرسل عبر البريد الإلكتروني فورًا بعد الدفع، وتُفعّل مباشرة من خلال المتجر الرسمي للبطاقة.</p> <strong>لماذا ه,,,,,Mainstream
522,simple,GC-PBG-GLOBAL-60,,PUBG Mobile UC 60 UC (Global),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ببجي موبايل UC 60 UC (Global),<p>بطاقة ببجي موبايل UC بقيمة 60 UC لمنطقة Global، تُقدّم تجربة لعب مميزة بسرعة تحميل فورية عبر البريد الإلكتروني بعد إتمام الدفع.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>توصيل فوري عبر,,,,,Mainstream
523,simple,GC-PBG-GLOBAL-325,,PUBG Mobile UC 325 UC (Global),0,0,visible,,13,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ببجي موبايل UC 325 UC (Global),<p>بطاقة ببجي موبايل UC بقيمة 325 UC لمنطقة Global. تصل إلى بريدك الإلكتروني فورًا بعد الدفع، ويمكن تفعيلها عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <l,,,,,Mainstream
524,simple,GC-PBG-GLOBAL-660,,PUBG Mobile UC 660 UC (Global),0,0,visible,,26,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ببجي موبايل UC 660 UC (Global),<p>بطاقة PUBG Mobile UC بقيمة 660 UC لمنطقة Global تُقدّم تجربة لعب مُميّزة بسرعة تفعيل وسهولة الاستخدام. تُرسل عبر البريد الإلكتروني فورًا بعد الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي.</p>,,,,,Mainstream
525,simple,GC-PBG-GLOBAL-1800,,PUBG Mobile UC 1800 UC (Global),0,0,visible,,72,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ببجي موبايل UC 1800 UC (Global),<p>بطاقة ببجي موبايل UC بقيمة 1800 UC لمنطقة Global. تصل عبر البريد الإلكتروني فورًا بعد الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي.</p> <strong>لماذا هذا المنتج؟</strong> <ul> <li>توصيل,,,,,Mainstream
526,simple,GC-PBG-GLOBAL-3850,,PUBG Mobile UC 3850 UC (Global),0,0,visible,,154,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,ببجي موبايل UC 3850 UC (Global),<p>بطاقة ببجي موبايل UC بقيمة 3850 UC لمنطقة Global. تصل إليك عبر البريد الإلكتروني فورًا بعد الدفع، ويمكن تفعيلها مباشرة من خلال التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذا المنتج؟</str,,,,,Mainstream
528,simple,GC-FRF-GLOBAL-100,,Free Fire Diamonds 100 Diamonds (Global),0,0,visible,,5,Gift Cards & Software Keys,,Digital - No Shipping,,,,,Standard NGS Warranty,Condition: New | Class: Digital - No Shipping,فري فاير الماس 100 Diamonds (Global),<p>بطاقة Free Fire Diamonds بقيمة 100 ماس لمنطقة Global تُقدّم تجربة لعب مميزة. تُرسل عبر البريد الإلكتروني فورًا بعد الدفع، وتُفعّل مباشرة عبر التطبيق أو المتجر الرسمي للبطاقة.</p> <strong>لماذا هذ,,,,,Mainstream
