المعرف,النوع,رمز المنتج (SKU),GTIN، أو UPC، أو EAN، أو ISBN,الاسم,تم النشر,هل هي مميزة؟,إمكانية العرض في الكاتلوج,وصف قصير,الوصف,تاريخ بدء سعر التخفيض,تاريخ نهاية سعر التخفيض,حالة الضريبة,فئة الضريبة,متوفر؟,المخزون,انخفاض كمية المخزون,الطلبات المسبقة مسموحة؟,تباع بشكل فردي؟,الوزن (كيلوجرام),الطول (سنتيميتر),العرض (سنتيميتر),الارتفاع (سنتيميتر),السماح بمراجعات الزبائن؟,ملاحظة عملية الشراء,سعر التخفيض,السعر الافتراضي,التصنيفات,الوسوم,فئة الشحن,الصور,حدود التنزيل,أيام مدة صلاحية التنزيل,الأب,منتجات مُجمّعة,منتجات يوصى بها,منتجات تسويقية,رابط خارجي,نص الزر,الموضع,العلامات التجارية,Blocksy Custom Data,Blocksy Variation Images
,simple,NG-DRN-003,,DJI Osmo Action 5 Pro - 4K/120fps Waterproof Action Camera,1,0,visible,Action camera with 1/1.3-inch sensor and 4K/120fps recording. Waterproof to 20m without a case. 4-hour battery life with RockSteady 3.0 stabilization. Direct GoPro Hero competitor.,"The camera that never stops, no matter the conditions.

The **DJI Osmo Action 5 Pro** is DJI's most powerful action camera yet. With a large 1/1.3-inch sensor and 4-hour battery, it outperforms competitors across every metric.

**Why This Product?**
- **4K/120fps:** Cinematic slow-motion at full 4K resolution.
- **1/1.3-inch Sensor:** Stunning low-light performance.
- **20m Waterproof:** Dive without an external housing.
- **4-Hour Battery:** Longest battery life in its class.
- **RockSteady 3.0 + HorizonSteady:** Superior stabilization keeps the horizon level even while spinning.
- **Dual Screens:** Front screen for selfies, rear touchscreen for monitoring.

**Technical Specifications:**
| Sensor | 1/1.3"" CMOS |
|---|---|
| Video | 4K/120fps, 4K HDR |
| Photos | 40 MP |
| Waterproof | 20 meters (no case needed) |
| Battery | 1950mAh (up to 4 hours) |
| Stabilization | RockSteady 3.0 + HorizonSteady |
| Display | Front 1.4"" + Rear 2.5"" touch |
| Connectivity | Wi-Fi 6, Bluetooth 5.0 |
| Dimensions | 70.5 × 44.2 × 32.8 mm |
| Weight | 145 g |",,,taxable,,1,,,0,0,,,,,1,,,1649,Drones & Robotics,,,https://m.media-amazon.com/images/I/61B+bv7y6ML._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-004,,DJI RS 4 - 3-Axis Gimbal Stabilizer for Professional Cameras,1,0,visible,3-axis gimbal supporting cameras up to 3kg. 13.5-hour battery with fast charging. Bluetooth control and intelligent tracking. Perfect for filmmakers and content creators.,"Cinematic stabilization without limits.

The **DJI RS 4** delivers professional stabilization for DSLR and mirrorless cameras. With a 3kg payload and all-day battery life, it's the essential tool for every serious content creator.

**Why This Product?**
- **3kg Payload:** Supports cameras like Sony A7IV, Canon R6 II, with large lenses.
- **13.5-Hour Battery:** A full day of shooting on a single charge.
- **Fast Charging:** One hour for a full charge.
- **Auto Axis Locks:** Magnetic quick-locks secure axes when not in use.
- **OLED Touchscreen:** Easy control of camera and gimbal settings.
- **Smart Modes:** Face tracking, motion timelapse, panorama, and more.

**Technical Specifications:**
| Axes | 3-axis (Pan, Tilt, Roll) |
|---|---|
| Max Payload | 3 kg |
| Battery Life | 13.5 hours |
| Fast Charging | 1 hour (0-100%) |
| Display | 1.8"" OLED Touchscreen |
| Connectivity | Bluetooth 5.0 |
| Compatibility | Sony, Canon, Nikon, Panasonic, Fujifilm |
| Weight | 1.52 kg (without camera) |
| Dimensions | 277 × 260 × 72 mm |",,,taxable,,1,,,0,0,,,,,1,,,2199,Drones & Robotics,,,https://m.media-amazon.com/images/I/51vXmXn4KHL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-005,,Insta360 X4 - 8K 360-Degree Camera,1,0,visible,360-degree camera with 8K/30fps and 5.7K/60fps recording. 2290mAh battery lasting 135 minutes. Waterproof to 10 meters. AI-powered auto-reframing for effortless editing.,"Capture everything, then choose the perfect angle later.

The **Insta360 X4** records full 360-degree video at stunning 8K resolution. The magic? After filming, you can reframe the shot and choose any angle as if you filmed with a traditional camera.

**Why This Product?**
- **8K/30fps at 360°:** Highest resolution available in a consumer 360 camera.
- **AI Reframing:** Choose any angle after filming; the app converts 360° to flat video.
- **Invisible Selfie Stick:** The stick disappears automatically from video, creating drone-like shots.
- **10m Waterproof:** Water adventures without an external case.
- **135-Minute Battery:** Longer than any competing 360 camera.
- **Me Mode:** Intelligent tracking keeps you centered in frame.

**Technical Specifications:**
| 360° Resolution | 8K/30fps, 5.7K/60fps |
|---|---|
| Flat Resolution | 4K/60fps (reframed) |
| Photos | 72 MP (360°) |
| Waterproof | 10 meters |
| Battery | 2290mAh (135 minutes) |
| Stabilization | FlowState |
| Connectivity | Wi-Fi 6, Bluetooth 5.2, USB-C |
| Storage | microSD up to 1TB |
| Dimensions | 46 × 123.6 × 37.6 mm |
| Weight | 203 g |",,,taxable,,1,,,0,0,,,,,1,,,2499,Drones & Robotics,,,https://m.media-amazon.com/images/I/61FRqGGNIgL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-006,,FIMI X8 Mini V2 - 4K Drone at 245g with Competitive Pricing,1,0,visible,Lightweight drone (245g) with 4K/30fps camera and 3-axis mechanical gimbal. 31-minute flight time and 9km range. Excellent budget alternative to DJI Mini.,"DJI quality at half the price? Very close!

The **FIMI X8 Mini V2** delivers impressive specs at a price below most competitors. At 245g (under the registration threshold) with a real mechanical gimbal, it captures stable 4K footage.

**Why This Product?**
- **245g:** Under the 249g threshold, no registration in most countries.
- **3-Axis Mechanical Gimbal:** Real stabilization, not just electronic.
- **4K/30fps:** High-resolution video with RAW photo support.
- **31-Minute Flight:** Enough battery for a comfortable shooting session.
- **9km Range:** Enhanced live video transmission.
- **Competitive Price:** Excellent performance at significantly less than DJI Mini.

**Technical Specifications:**
| Weight | 245 g |
|---|---|
| Camera | 1/2.6"" CMOS, 12MP |
| Video | 4K/30fps with 3-axis gimbal |
| Flight Time | 31 minutes |
| Range | 9 km |
| Max Speed | 57.6 km/h |
| Wind Resistance | Level 5 |
| Storage | microSD up to 256GB |
| Folded Dimensions | 145 × 85 × 56 mm |",,,taxable,,1,,,0,0,,,,,1,,,1549,Drones & Robotics,,,https://m.media-amazon.com/images/I/61-8A3KYq8L._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-007,,"Roborock S8 MaxV Ultra - Smart Robot Vacuum with 10,000Pa Suction",1,0,visible,"Robot vacuum and mop with 10,000Pa suction power. Self-maintaining dock washes, dries, refills water, and empties dust automatically. AI camera obstacle avoidance. Home Assistant compatible.","Your home's cleanliness on autopilot.

The **Roborock S8 MaxV Ultra** is the most powerful and intelligent robot cleaner in the world. With 10,000Pa suction and a fully self-maintaining dock, all you need to do is sit back and relax.

**Why This Product?**
- **10,000Pa Suction:** Strongest in class, cleans deep carpets and hard floors.
- **Fully Self-Maintaining Dock:** Hot water mop washing (60°C), drying, clean water refill, and dust emptying.
- **Auto-Lifting Mop:** Raises 20mm when transitioning to carpet to prevent wetting.
- **ReactiveAI 2.0 Camera:** Recognizes 73+ obstacle types (shoes, cables, toys) and avoids them.
- **LiDAR + Camera:** Precise 3D mapping of your home.
- **Smart Control:** Roborock app + Alexa, Google Home, and Home Assistant support.

**Technical Specifications:**
| Suction Power | 10,000 Pa |
|---|---|
| Battery | 5200mAh (up to 180 minutes) |
| Navigation | LiDAR + ReactiveAI 2.0 Camera |
| Mop | Dual rotating + 20mm auto-lift |
| Dock | Hot wash + dry + water refill + dust empty |
| Dustbin Capacity | 350ml (robot) + 2.5L (dock) |
| Water Tank | 200ml (robot) + 4L (dock) |
| Noise Level | 67 dB (balanced mode) |
| Dimensions | 353 × 353 × 96.5 mm |
| Weight | 4.65 kg (robot only) |",,,taxable,,1,,,0,0,,,,,1,,,5699,Drones & Robotics,,,https://m.media-amazon.com/images/I/61H9Y8PLMZL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-008,,DJI Pocket 3 - Pocket-Sized Gimbal Camera with 1-Inch Sensor,1,0,visible,Pocket-sized handheld camera with 3-axis mechanical gimbal and 1-inch CMOS sensor. 4K/120fps recording with a rotatable 2-inch touchscreen. The world's smallest 1-inch sensor gimbal camera.,"A cinematic studio in your pocket.

The **DJI Pocket 3** combines a large 1-inch sensor with a 3-axis mechanical gimbal in a device the size of a marker. The result: limitless cinematic stabilized video wherever you go.

**Why This Product?**
- **1-Inch Sensor:** Stunning low-light performance with natural depth of field.
- **3-Axis Gimbal:** True mechanical stabilization for silk-smooth footage.
- **4K/120fps:** Cinematic slow-motion at the highest resolution.
- **Rotatable 2"" Screen:** Rotates for vertical (social media) or horizontal shooting.
- **Triple Microphone:** High-quality stereo audio with wind noise reduction.
- **ActiveTrack 6.0:** Precision intelligent subject tracking.

**Technical Specifications:**
| Sensor | 1"" CMOS |
|---|---|
| Video | 4K/120fps, 4K HDR |
| Photos | 40 MP |
| Gimbal | 3-axis mechanical |
| Display | 2"" OLED rotatable touchscreen |
| Battery | 1300mAh (up to 166 minutes) |
| Connectivity | Wi-Fi 6, Bluetooth 5.2 |
| Storage | microSD up to 512GB |
| Dimensions | 139.7 × 42.2 × 33.5 mm |
| Weight | 179 g |",,,taxable,,1,,,0,0,,,,,1,,,2099,Drones & Robotics,,,https://m.media-amazon.com/images/I/51FBz+JZYFL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-001,,Reolink RLC-810A - 4K PoE AI Security Camera,1,0,visible,Outdoor 4K (8MP) security camera with PoE power over Ethernet. AI-powered person and vehicle detection. 30-meter night vision. Local storage on microSD or NVR.,"Cinematic-quality surveillance around the clock.

The **Reolink RLC-810A** delivers true 4K resolution at 8 megapixels with AI that distinguishes between people, vehicles, and general motion. No more false alerts from cats or trees.

**Why This Product?**
- **True 4K:** 3840×2160 pixels for clear details even with digital zoom.
- **AI Detection:** Distinguishes people from vehicles, sends customized alerts for each type.
- **PoE:** Single Ethernet cable for power and data, no separate power source needed.
- **30m Night Vision:** Powerful IR LEDs for clear nighttime surveillance.
- **IP66 Weatherproof:** Withstands rain, dust, and extreme heat.
- **Flexible Storage:** microSD up to 256GB, NVR, or NAS server.

**Technical Specifications:**
| Resolution | 4K (3840×2160) 8MP |
|---|---|
| Lens | 4mm (87° angle) |
| Night Vision | IR up to 30 meters |
| AI Detection | Person + Vehicle |
| Power | PoE (802.3af) / DC 12V |
| Weather Rating | IP66 |
| Storage | microSD (up to 256GB) / NVR / FTP |
| Protocols | ONVIF, RTSP, RTMP |
| Dimensions | 183 × 72 × 70 mm |
| Weight | 550 g |",,,taxable,,1,,,0,0,,,,,1,,,319,Security & Surveillance,,,https://m.media-amazon.com/images/I/51ZX2U3U7QL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-002,,Reolink Argus 4 Pro - Solar-Powered Wireless 4K Security Camera,1,0,visible,Fully wireless 4K security camera with integrated solar panel. Color night vision and AI smart detection. Built-in battery charges via solar. No wires needed whatsoever.,"Surveillance without wires, without electricity bills, without limits.

The **Reolink Argus 4 Pro** runs entirely on solar power with a built-in battery. Place it anywhere you want - garden, farm, parking lot - without needing any cable.

**Why This Product?**
- **Solar Powered:** Integrated solar panel keeps the battery charged year-round.
- **Full 4K:** 3840×2160 resolution with 180° wide-angle view (dual lens).
- **Color Night Vision:** Built-in spotlights for color vision even in darkness.
- **Wi-Fi 6:** Fast, stable wireless connection without network cables.
- **AI Smart Detection:** Distinguishes people, vehicles, and animals.
- **Two-Way Audio:** Talk to visitors or deter intruders via the app.

**Technical Specifications:**
| Resolution | 4K (8MP) dual-lens 180° |
|---|---|
| Power | Solar panel + built-in battery |
| Night Vision | Color (Spotlight) + IR 10m |
| AI Detection | Person + Vehicle + Animal |
| Connectivity | Wi-Fi 6 (2.4/5 GHz) |
| Audio | Two-way + siren |
| Weather Rating | IP65 |
| Storage | microSD + cloud |
| Dimensions | 131 × 73 × 53 mm (camera) |",,,taxable,,1,,,0,0,,,,,1,,,749,Security & Surveillance,,,https://m.media-amazon.com/images/I/61EqEhKH5bL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-003,,Hikvision DS-2CD2143G2-I - 4MP AcuSense Dome Camera,1,0,visible,Indoor/outdoor 4MP dome camera with AcuSense AI detection. 2.8mm lens with 103° angle and 30-meter night vision. Vandal-proof IK10 design with PoE power.,"The world's #1 name in surveillance, now with advanced AI.

The **Hikvision DS-2CD2143G2-I** with AcuSense technology delivers smart detection that distinguishes between humans and vehicles, reducing false alarms by up to 95%. Hikvision's trusted quality with second-generation intelligence.

**Why This Product?**
- **AcuSense Technology:** Deep Learning algorithm accurately classifies humans and vehicles.
- **4 Megapixels:** 2688×1520 resolution for clear, detailed images.
- **IK10 Vandal-Proof:** Metal housing withstands impact and tampering.
- **120dB WDR:** Wide Dynamic Range for areas with varying lighting.
- **H.265+:** Advanced compression saves up to 80% storage space.
- **Flexible Mounting:** Suitable for indoor/outdoor ceilings and walls.

**Technical Specifications:**
| Resolution | 4 MP (2688×1520) |
|---|---|
| Lens | 2.8mm (103° angle) |
| Night Vision | IR up to 30 meters |
| AI Technology | AcuSense (Person + Vehicle) |
| Compression | H.265+ / H.264+ |
| WDR | 120 dB |
| Power | PoE (802.3af) / DC 12V |
| Weather Rating | IP67 |
| Vandal Proof | IK10 |
| Dimensions | 111mm diameter × 82mm |
| Weight | 480 g |",,,taxable,,1,,,0,0,,,,,1,,,429,Security & Surveillance,,,https://m.media-amazon.com/images/I/51QRcGE8MKL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-004,,Ubiquiti UniFi Protect G4 Doorbell Pro - 5MP Smart Doorbell with Fingerprint Reader,1,0,visible,"Smart video doorbell with 5MP camera, night vision, and built-in fingerprint reader. On-device LCD screen for visitor messages. Works with UniFi Protect with no monthly subscription.","The most advanced doorbell in the world.

The **Ubiquiti G4 Doorbell Pro** isn't just another smart doorbell. With a 5MP camera, fingerprint reader, and built-in LCD screen, it elevates your front door security to an entirely new level.

**Why This Product?**
- **5MP Camera:** Wide-angle view covers the door and surroundings in high detail.
- **Fingerprint Reader:** Unlock your smart lock directly from the doorbell.
- **Built-in LCD Screen:** Display custom messages to visitors (e.g., ""Leave the package here"").
- **No Subscription:** UniFi Protect records locally with zero monthly fees (requires UniFi OS Console).
- **Excellent Night Vision:** IR lights and LEDs for visibility in darkness.
- **Package Detection:** Detects packages at your door and alerts you.

**Technical Specifications:**
| Resolution | 5 MP (2560×1920) |
|---|---|
| Field of View | 155° diagonal |
| Night Vision | IR + LED |
| Fingerprint Reader | Built-in (Capacitive) |
| Display | Built-in color LCD |
| Audio | Two-way |
| Power | PoE (802.3af) |
| Weather Rating | IPX5 |
| Requirements | UniFi OS Console (Dream Machine/NVR) |
| Dimensions | 175 × 57 × 29 mm |",,,taxable,,1,,,0,0,,,,,1,,,1499,Security & Surveillance,,,https://m.media-amazon.com/images/I/61e0u9V0xDL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-005,,Reolink 16-Channel PoE NVR (RLN16-410) - 4K Network Video Recorder,1,0,visible,16-channel NVR supporting cameras up to 12MP. Built-in 16 PoE ports power cameras directly. Supports up to 12TB HDD. No monthly subscription.,"A complete surveillance command center for your home or business.

The **Reolink 16-Channel NVR** is the heart of your surveillance system. With 16 built-in PoE ports, connect cameras directly without an external PoE switch. One device records, displays, and alerts.

**Why This Product?**
- **16 PoE Channels:** Connect 16 cameras directly with a single Ethernet cable each.
- **Up to 12MP:** Supports cameras from 2MP to 12MP (ultra-high definition).
- **No Subscription:** Full local recording on HDD with zero monthly fees.
- **Smart Playback:** Quick search by date or smart detection (person/vehicle).
- **4K HDMI Output:** Display cameras live on a monitor or TV.
- **Mobile App:** Monitor from anywhere via the Reolink app.

**Technical Specifications:**
| Channels | 16 |
|---|---|
| PoE Ports | 16 (130W budget) |
| Max Resolution | 12 MP |
| Storage | 1x SATA (up to 12TB) |
| Outputs | HDMI 4K + VGA |
| Network | Gigabit Ethernet |
| Compression | H.265 / H.264 |
| Audio | 1x input + 1x output |
| Dimensions | 385 × 315 × 55 mm |
| Weight | 2.48 kg (without HDD) |",,,taxable,,1,,,0,0,,,,,1,,,1049,Security & Surveillance,,,https://m.media-amazon.com/images/I/51mXpAQJV7L._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-006,,Ajax Hub 2 Plus - Professional Wireless Smart Alarm System,1,0,visible,Smart alarm hub supporting up to 200 devices. Dual connectivity (Ethernet + 2x SIM) with 15-hour backup battery. Advanced anti-jamming and anti-tamper. Supports cameras and visual verification.,"A European-grade alarm system to protect what matters most.

The **Ajax Hub 2 Plus** is the heart of the world's most advanced security ecosystem. With anti-jamming and anti-tamper technologies, it stays connected and responsive even under the worst conditions.

**Why This Product?**
- **200 Devices:** Connect motion sensors, door contacts, smoke, water leak detectors, and more.
- **Triple Connectivity:** Ethernet + dual SIM cards ensure connection even if internet goes down.
- **Anti-Jamming:** Detects wireless signal jamming attempts and alerts you.
- **15-Hour Battery:** Operates without power for extended periods during outages.
- **Visual Verification:** Connect Ajax cameras to verify alarms before responding.
- **Professional Certification:** Grade 2 (EN 50131) certified for professional alarm systems.

**Technical Specifications:**
| Max Devices | Up to 200 |
|---|---|
| Max Users | Up to 200 |
| Connectivity | Ethernet + 2x 4G SIM + Wi-Fi |
| Encryption | AES-128 |
| Backup Battery | 15 hours |
| Device Range | Up to 2,000m (open space) |
| Frequency | Jeweller (868 MHz) + Wings |
| Integration | Ajax app + API for third-party systems |
| Dimensions | 163 × 163 × 36 mm |
| Weight | 351 g |",,,taxable,,1,,,0,0,,,,,1,,,1649,Security & Surveillance,,,https://m.media-amazon.com/images/I/41ZgmLNaxNL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-SEC-007,,Eufy Video Doorbell S330 - Dual Camera Smart Doorbell (2K + Package Cam),1,0,visible,Smart doorbell with two cameras: 2K main camera and a dedicated lower package camera. Local storage with no monthly subscription. Built-in battery with optional wired installation. Works with HomeBase 3.,"The only doorbell that sees both the visitor's face and the package.

The **Eufy S330** features a unique dual-camera design: an upper 2K camera for faces, and a lower wide-angle camera for packages and the ground. All with zero monthly fees.

**Why This Product?**
- **Dual Camera:** Full view from face to feet and packages.
- **No Subscription:** Local storage on HomeBase 3 with 16GB (expandable).
- **2K with AI:** Smart person detection with familiar face recognition.
- **Battery or Wired:** Choose built-in battery or connect to existing doorbell wires.
- **Two-Way Audio:** Talk to visitors with clear audio.
- **Quick Responses:** Pre-set voice replies like ""Leave the package"" with one tap.

**Technical Specifications:**
| Main Camera | 2K (2560×1920) |
|---|---|
| Package Camera | 160° wide angle |
| Night Vision | IR + LED Spotlight |
| AI Detection | Person + Familiar Faces |
| Storage | HomeBase 3 (16GB built-in + HDD) |
| Battery | Built-in (6,500mAh) |
| Connectivity | Wi-Fi (2.4 GHz) |
| Weather Rating | IP65 |
| Dimensions | 165 × 55 × 28 mm |
| Weight | 296 g |

**Note:** Requires HomeBase 3 (sold separately or as a bundle).",,,taxable,,1,,,0,0,,,,,1,,,899,Security & Surveillance,,,https://m.media-amazon.com/images/I/41T6+8HPKxL._AC_SL1500_.jpg,,,,,,,,,0,,,
